Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 128, Row: 25, Price: $104.00, Est. Price: $104.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/670ea164f0923f9bcda5a122
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 116, Row: 39, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67eb344dd4811782d39c1ea3
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 125, Row: 28, Price: $111.00, Est. Price: $111.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/670ea16af0923f9bcda61cfd
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 115, Row: 30, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67aa4bbf3e2207e70b443c00
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 32, Price: $116.00, Est. Price: $116.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67b62bdd2f94efc8105b2253
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 115, Row: 23, Price: $116.00, Est. Price: $116.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a7ad353e2207e70b37ddad
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 207, Row: 11, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e853dbd4811782d32df355
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 208, Row: 11, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e853fad4811782d335049a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 128, Row: 24, Price: $118.00, Est. Price: $118.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a7ad303e2207e70b373b7a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 120, Row: 24, Price: $121.00, Est. Price: $121.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cd35f5eedb9b52422e4
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 126, Row: 22, Price: $123.00, Est. Price: $123.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cc85f5eedb9b522d51b
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 22, Price: $124.00, Est. Price: $124.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e70569d4811782d32af80a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 119, Row: 23, Price: $131.00, Est. Price: $131.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67d0bbd9dec8018c76f97df2
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 116, Row: 23, Price: $146.00, Est. Price: $146.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67293504585e58e5aa21a1e2
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: Q, Row: 17, Price: $203.00, Est. Price: $203.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691243e2207e70bb00bd9
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: C, Row: 17, Price: $210.00, Est. Price: $210.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67bb9e672f94efc810fb884d
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: R, Row: AA, Price: $280.00, Est. Price: $280.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67b4e5732f94efc810942fb2
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 307, Row: 5, Price: $55.00, Est. Price: $55.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67bcf1772f94efc8108a1384
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 108, Row: 30, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/670ea163f0923f9bcda58b50
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 140, Row: 14, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dc2419d4811782d3b974a5
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 300, Row: 32, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/6764facfb98988f2db6384a9
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 332, Row: 32, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/6781926e5f5eedb9b5bb8cc4
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 144, Row: 11, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67b4ddc52f94efc810a8d298
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 104, Row: 16, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cc55f5eedb9b5227c82
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 313, Row: 1, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67be45f12f94efc810fda92f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 102, Row: 26, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67ed8521d4811782d3dd0a5e
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 143, Row: 12, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a6911a3e2207e70baf57cd
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 310, Row: 1, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cc35f5eedb9b5223e01
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 102, Row: 39, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/6787cfac5f5eedb9b5d7ed3a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 319, Row: 32, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/6764fad0b98988f2db638dca
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 111, Row: 6, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67b4de582f94efc810bf90a7
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 112, Row: 9, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67b4df492f94efc810dceda7
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 219, Row: 6, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e32059d4811782d3364fad
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 6, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67b4e0722f94efc8100455d0
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 109, Row: 7, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896ccb5f5eedb9b5233dd1
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 130, Row: 25, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e5ff85d4811782d391d09c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 218, Row: 1, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/670ea16df0923f9bcda667f1
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 125, Row: 38, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/6764facfb98988f2db638533
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 113, Row: 22, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e7055dd4811782d329f91b
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 1, Price: $104.00, Est. Price: $104.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67b4e0722f94efc8100455a6
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 120, Row: 23, Price: $111.00, Est. Price: $111.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67ed908fd4811782d3292a5a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 23, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e55ba9d4811782d3469890
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 129, Row: 24, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cd55f5eedb9b5244b3e
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 125, Row: 31, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67b62bec2f94efc8105d1533
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 123, Row: 39, Price: $119.00, Est. Price: $119.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/6764fad0b98988f2db638e50
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 119, Row: 24, Price: $125.00, Est. Price: $125.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dc6b87d4811782d397cdd0
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: O, Row: 16, Price: $212.00, Est. Price: $212.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67bb9e682f94efc810fb9477
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 303, Row: 13, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691273e2207e70bb04e1f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 301, Row: 1, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67ec24c8d4811782d3907333
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 305, Row: 1, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cd85f5eedb9b524ad4c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 140, Row: 13, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e2e6bdd4811782d3259943
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 315, Row: 32, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/6764fad0b98988f2db638dc2
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 314, Row: 1, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cd35f5eedb9b523ffb6
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 104, Row: 21, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67ee995b0b271341d199b670
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 143, Row: 31, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/6764fad0b98988f2db638dd1
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 112, Row: 5, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67b4df492f94efc810dced45
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 15, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e5c88ed4811782d32cefca
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 211, Row: 11, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67ea13d4d4811782d31549fa
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 213, Row: 1, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/670ea169f0923f9bcda60571
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 115, Row: 27, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e3204cd4811782d334ecdd
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 126, Row: 21, Price: $122.00, Est. Price: $122.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/670ea167f0923f9bcda5dd77
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: B, Row: F, Price: $144.00, Est. Price: $144.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691253e2207e70bb0190c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 142, Row: 39, Price: $184.00, Est. Price: $184.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/66a17ba9263519e9d2a29b3a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: D, Row: 14, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e873dfd4811782d36aea40
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: E, Row: 7, Price: $219.00, Est. Price: $219.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67cbaa98dec8018c76e837ef
